,date,county,state,total_cases,new_cases,future_delta7,future_delta14
2201,2020-02-27,bexar,texas,10,0,1,1
2202,2020-02-28,bexar,texas,11,1,0,0
2203,2020-02-29,bexar,texas,11,0,0,1
2204,2020-03-01,bexar,texas,11,0,0,1
2205,2020-03-02,bexar,texas,11,0,0,2
2206,2020-03-03,bexar,texas,11,0,0,2
2207,2020-03-04,bexar,texas,11,0,0,2
2208,2020-03-05,bexar,texas,11,0,0,6
2209,2020-03-06,bexar,texas,11,0,0,29
2210,2020-03-07,bexar,texas,11,0,1,39
2211,2020-03-08,bexar,texas,11,0,1,39
2212,2020-03-09,bexar,texas,11,0,2,39
2213,2020-03-10,bexar,texas,11,0,2,57
2214,2020-03-11,bexar,texas,11,0,2,58
2215,2020-03-12,bexar,texas,11,0,6,73
2216,2020-03-13,bexar,texas,11,0,29,102
2217,2020-03-14,bexar,texas,12,1,38,113
2218,2020-03-15,bexar,texas,12,0,38,128
2219,2020-03-16,bexar,texas,13,1,37,144
2220,2020-03-17,bexar,texas,13,0,55,194
2221,2020-03-18,bexar,texas,13,0,56,216
2222,2020-03-19,bexar,texas,17,4,67,237
2223,2020-03-20,bexar,texas,40,23,73,302
2224,2020-03-21,bexar,texas,50,10,75,345
2225,2020-03-22,bexar,texas,50,0,90,371
2226,2020-03-23,bexar,texas,50,0,107,417
2227,2020-03-24,bexar,texas,68,18,139,446
2228,2020-03-25,bexar,texas,69,1,160,445
2229,2020-03-26,bexar,texas,84,15,170,542
2230,2020-03-27,bexar,texas,113,29,229,563
2231,2020-03-28,bexar,texas,125,12,270,598
2232,2020-03-29,bexar,texas,140,15,281,594
2233,2020-03-30,bexar,texas,157,17,310,626
2234,2020-03-31,bexar,texas,207,50,307,598
2235,2020-04-01,bexar,texas,229,22,285,672
2236,2020-04-02,bexar,texas,254,25,372,647
2237,2020-04-03,bexar,texas,342,88,334,628
2238,2020-04-04,bexar,texas,395,53,328,608
2239,2020-04-05,bexar,texas,421,26,313,594
2240,2020-04-06,bexar,texas,467,46,316,573
2241,2020-04-07,bexar,texas,514,47,291,566
2242,2020-04-08,bexar,texas,514,0,387,612
2243,2020-04-09,bexar,texas,626,112,275,552
2244,2020-04-10,bexar,texas,676,50,294,530
2245,2020-04-11,bexar,texas,723,47,280,520
2246,2020-04-12,bexar,texas,734,11,281,520
2247,2020-04-13,bexar,texas,783,49,257,504
2248,2020-04-14,bexar,texas,805,22,275,502
2249,2020-04-15,bexar,texas,901,96,225,425
2250,2020-04-16,bexar,texas,901,0,277,473
2251,2020-04-17,bexar,texas,970,69,236,519
2252,2020-04-18,bexar,texas,1003,33,240,582
2253,2020-04-19,bexar,texas,1015,12,239,610
2254,2020-04-20,bexar,texas,1040,25,247,624
2255,2020-04-21,bexar,texas,1080,40,227,609
2256,2020-04-22,bexar,texas,1126,46,200,635
2257,2020-04-23,bexar,texas,1178,52,196,627
2258,2020-04-24,bexar,texas,1206,28,283,629
2259,2020-04-25,bexar,texas,1243,37,342,644
2260,2020-04-26,bexar,texas,1254,11,371,647
2261,2020-04-27,bexar,texas,1287,33,377,633
2262,2020-04-28,bexar,texas,1307,20,382,635
2263,2020-04-29,bexar,texas,1326,19,435,650
2264,2020-04-30,bexar,texas,1374,48,431,667
2265,2020-05-01,bexar,texas,1489,115,346,631
2266,2020-05-02,bexar,texas,1585,96,302,535
2267,2020-05-03,bexar,texas,1625,40,276,495
2268,2020-05-04,bexar,texas,1664,39,256,528
2269,2020-05-05,bexar,texas,1689,25,253,589
2270,2020-05-06,bexar,texas,1761,72,215,561
2271,2020-05-07,bexar,texas,1805,44,236,566
2272,2020-05-08,bexar,texas,1835,30,285,557
2273,2020-05-09,bexar,texas,1887,52,233,531
2274,2020-05-10,bexar,texas,1901,14,219,553
2275,2020-05-11,bexar,texas,1920,19,272,541
2276,2020-05-12,bexar,texas,1942,22,336,550
2277,2020-05-13,bexar,texas,1976,34,346,561
2278,2020-05-14,bexar,texas,2041,65,330,554
2279,2020-05-15,bexar,texas,2120,79,272,528
2280,2020-05-16,bexar,texas,2120,0,298,717
2281,2020-05-17,bexar,texas,2120,0,334,722
2282,2020-05-18,bexar,texas,2192,72,269,659
2283,2020-05-19,bexar,texas,2278,86,214,616
2284,2020-05-20,bexar,texas,2322,44,215,643
2285,2020-05-21,bexar,texas,2371,49,224,659
2286,2020-05-22,bexar,texas,2392,21,256,763
2287,2020-05-23,bexar,texas,2418,26,419,884
2288,2020-05-24,bexar,texas,2454,36,388,869
2289,2020-05-25,bexar,texas,2461,7,390,884
2290,2020-05-26,bexar,texas,2492,31,402,1033
2291,2020-05-27,bexar,texas,2537,45,428,1123
2292,2020-05-28,bexar,texas,2595,58,435,1257
2293,2020-05-29,bexar,texas,2648,53,507,1376
2294,2020-05-30,bexar,texas,2837,189,465,1417
2295,2020-05-31,bexar,texas,2842,5,481,1563
2296,2020-06-01,bexar,texas,2851,9,494,1598
2297,2020-06-02,bexar,texas,2894,43,631,1994
2298,2020-06-03,bexar,texas,2965,71,695,2189
2299,2020-06-04,bexar,texas,3030,65,822,2532
2300,2020-06-05,bexar,texas,3155,125,869,2819
2301,2020-06-06,bexar,texas,3302,147,952,3054
2302,2020-06-07,bexar,texas,3323,21,1082,3571
2303,2020-06-08,bexar,texas,3345,22,1104,3823
2304,2020-06-09,bexar,texas,3525,180,1363,3954
2305,2020-06-10,bexar,texas,3660,135,1494,4166
2306,2020-06-11,bexar,texas,3852,192,1710,4612
2307,2020-06-12,bexar,texas,4024,172,1950,4845
2308,2020-06-13,bexar,texas,4254,230,2102,5410
2309,2020-06-14,bexar,texas,4405,151,2489,5754
2310,2020-06-15,bexar,texas,4449,44,2719,6360
2311,2020-06-16,bexar,texas,4888,439,2591,7189
2312,2020-06-17,bexar,texas,5154,266,2672,7362
2313,2020-06-18,bexar,texas,5562,408,2902,7328
2314,2020-06-19,bexar,texas,5974,412,2895,8250
2315,2020-06-20,bexar,texas,6356,382,3308,8209
2316,2020-06-21,bexar,texas,6894,538,3265,7869
2317,2020-06-22,bexar,texas,7168,274,3641,7946
2318,2020-06-23,bexar,texas,7479,311,4598,8413
2319,2020-06-24,bexar,texas,7826,347,4690,8911
2320,2020-06-25,bexar,texas,8464,638,4426,9227
2321,2020-06-26,bexar,texas,8869,405,5355,9745
2322,2020-06-27,bexar,texas,9664,795,4901,9485
2323,2020-06-28,bexar,texas,10159,495,4604,9501
2324,2020-06-29,bexar,texas,10809,650,4305,9416
2325,2020-06-30,bexar,texas,12077,1268,3815,9002
2326,2020-07-01,bexar,texas,12516,439,4221,9042
2327,2020-07-02,bexar,texas,12890,374,4801,14169
2328,2020-07-03,bexar,texas,14224,1334,4390,13313
2329,2020-07-04,bexar,texas,14565,341,4584,14080
2330,2020-07-05,bexar,texas,14763,198,4897,16084
2331,2020-07-06,bexar,texas,15114,351,5111,16214
2332,2020-07-07,bexar,texas,15892,778,5187,15987
2333,2020-07-08,bexar,texas,16737,845,4821,16830
2334,2020-07-09,bexar,texas,17691,954,9368,16954
2335,2020-07-10,bexar,texas,18614,923,8923,16330
2336,2020-07-11,bexar,texas,19149,535,9496,16553
2337,2020-07-12,bexar,texas,19660,511,11187,16435
2338,2020-07-13,bexar,texas,20225,565,11103,16225
2339,2020-07-14,bexar,texas,21079,854,10800,16917
2340,2020-07-15,bexar,texas,21558,479,12009,17384
2341,2020-07-16,bexar,texas,27059,5501,7586,13206
2342,2020-07-17,bexar,texas,27537,478,7407,13278
2343,2020-07-18,bexar,texas,28645,1108,7057,12544
2344,2020-07-19,bexar,texas,30847,2202,5248,10247
2345,2020-07-20,bexar,texas,31328,481,5122,9822
2346,2020-07-21,bexar,texas,31879,551,6117,9407
2347,2020-07-22,bexar,texas,33567,1688,5375,8059
2348,2020-07-23,bexar,texas,34645,1078,5620,7306
2349,2020-07-24,bexar,texas,34944,299,5871,7367
2350,2020-07-25,bexar,texas,35702,758,5487,6841
2351,2020-07-26,bexar,texas,36095,393,4999,6700
2352,2020-07-27,bexar,texas,36450,355,4700,6521
2353,2020-07-28,bexar,texas,37996,1546,3290,4975
2354,2020-07-29,bexar,texas,38942,946,2684,4525
2355,2020-07-30,bexar,texas,40265,1323,1686,3420
2356,2020-07-31,bexar,texas,40815,550,1496,3020
2357,2020-08-01,bexar,texas,41189,374,1354,2816
2358,2020-08-02,bexar,texas,41094,-95,1701,2970
2359,2020-08-03,bexar,texas,41150,56,1821,2984
2360,2020-08-04,bexar,texas,41286,136,1685,2991
2361,2020-08-05,bexar,texas,41626,340,1841,2651
2362,2020-08-06,bexar,texas,41951,325,1734,2702
2363,2020-08-07,bexar,texas,42311,360,1524,2342
2364,2020-08-08,bexar,texas,42543,232,1462,2625
2365,2020-08-09,bexar,texas,42795,252,1269,2472
2366,2020-08-10,bexar,texas,42971,176,1163,2405
2367,2020-08-11,bexar,texas,42971,0,1306,2529
2368,2020-08-12,bexar,texas,43467,496,810,2167
2369,2020-08-13,bexar,texas,43685,218,968,2138
2370,2020-08-14,bexar,texas,43835,150,818,2260
2371,2020-08-15,bexar,texas,44005,170,1163,2298
2372,2020-08-16,bexar,texas,44064,59,1203,2349
2373,2020-08-17,bexar,texas,44134,70,1242,2319
2374,2020-08-18,bexar,texas,44277,143,1223,2368
2375,2020-08-19,bexar,texas,44277,0,1357,2648
2376,2020-08-20,bexar,texas,44653,376,1170,2429
2377,2020-08-21,bexar,texas,44653,0,1442,2543
2378,2020-08-22,bexar,texas,45168,515,1135,2159
2379,2020-08-23,bexar,texas,45267,99,1146,2288
2380,2020-08-24,bexar,texas,45376,109,1077,2179
2381,2020-08-25,bexar,texas,45500,124,1145,2248
2382,2020-08-26,bexar,texas,45634,134,1291,2265
2383,2020-08-27,bexar,texas,45823,189,1259,2145
2384,2020-08-28,bexar,texas,46095,272,1101,1991
2385,2020-08-29,bexar,texas,46303,208,1024,1907
2386,2020-08-30,bexar,texas,46413,110,1142,3514
2387,2020-08-31,bexar,texas,46453,40,1102,3575
2388,2020-09-01,bexar,texas,46645,192,1103,3498
2389,2020-09-02,bexar,texas,46925,280,974,3371
2390,2020-09-03,bexar,texas,47082,157,886,3355
2391,2020-09-04,bexar,texas,47196,114,890,3403
2392,2020-09-05,bexar,texas,47327,131,883,3445
2393,2020-09-06,bexar,texas,47555,228,2372,5798
2394,2020-09-07,bexar,texas,47555,0,2473,5900
2395,2020-09-08,bexar,texas,47748,193,2395,5903
2396,2020-09-09,bexar,texas,47899,151,2397,5907
2397,2020-09-10,bexar,texas,47968,69,2469,6015
2398,2020-09-11,bexar,texas,48086,118,2513,6121
2399,2020-09-12,bexar,texas,48210,124,2562,5997
2400,2020-09-13,bexar,texas,49927,1717,3426,7230
2401,2020-09-14,bexar,texas,50028,101,3427,7192
2402,2020-09-15,bexar,texas,50143,115,3508,7546
2403,2020-09-16,bexar,texas,50296,153,3510,7548
2404,2020-09-17,bexar,texas,50437,141,3546,7511
2405,2020-09-18,bexar,texas,50599,162,3608,7452
2406,2020-09-19,bexar,texas,50772,173,3435,7424
2407,2020-09-20,bexar,texas,53353,2581,3804,5337
2408,2020-09-21,bexar,texas,53455,102,3765,5303
2409,2020-09-22,bexar,texas,53651,196,4038,5300
2410,2020-09-23,bexar,texas,53806,155,4038,5359
2411,2020-09-24,bexar,texas,53983,177,3965,5352
2412,2020-09-25,bexar,texas,54207,224,3844,5319
2413,2020-09-26,bexar,texas,54207,0,3989,5319
2414,2020-09-27,bexar,texas,57157,2950,1533,2539
2415,2020-09-28,bexar,texas,57220,63,1538,2522
2416,2020-09-29,bexar,texas,57689,469,1262,2225
2417,2020-09-30,bexar,texas,57844,155,1321,2202
2418,2020-10-01,bexar,texas,57948,104,1387,2322
2419,2020-10-02,bexar,texas,58051,103,1475,2403
2420,2020-10-03,bexar,texas,58196,145,1330,2445
2421,2020-10-04,bexar,texas,58690,494,1006,4650
2422,2020-10-05,bexar,texas,58758,68,984,4680
2423,2020-10-06,bexar,texas,58951,193,963,4655
2424,2020-10-07,bexar,texas,59165,214,881,4654
2425,2020-10-08,bexar,texas,59335,170,935,4691
2426,2020-10-09,bexar,texas,59526,191,928,4747
2427,2020-10-10,bexar,texas,59526,0,1115,4962
2428,2020-10-11,bexar,texas,59696,170,3644,4932
2429,2020-10-12,bexar,texas,59742,46,3696,5037
2430,2020-10-13,bexar,texas,59914,172,3692,5039
2431,2020-10-14,bexar,texas,60046,132,3773,5188
2432,2020-10-15,bexar,texas,60270,224,3756,5165
2433,2020-10-16,bexar,texas,60454,184,3819,5158
2434,2020-10-17,bexar,texas,60641,187,3847,5244
2435,2020-10-18,bexar,texas,63340,2699,1288,2736
2436,2020-10-19,bexar,texas,63438,98,1341,2805
2437,2020-10-20,bexar,texas,63606,168,1347,2935
2438,2020-10-21,bexar,texas,63819,213,1415,2907
2439,2020-10-22,bexar,texas,64026,207,1409,2895
2440,2020-10-23,bexar,texas,64273,247,1339,2866
2441,2020-10-24,bexar,texas,64488,215,1397,2889
2442,2020-10-25,bexar,texas,64628,140,1448,3011
2443,2020-10-26,bexar,texas,64779,151,1464,3277
2444,2020-10-27,bexar,texas,64953,174,1588,3435
2445,2020-10-28,bexar,texas,65234,281,1492,3154
2446,2020-10-29,bexar,texas,65435,201,1486,2953
2447,2020-10-30,bexar,texas,65612,177,1527,2776
2448,2020-10-31,bexar,texas,65885,273,1492,3920
2449,2020-11-01,bexar,texas,66076,191,1563,3978
2450,2020-11-02,bexar,texas,66243,167,1813,4005
2451,2020-11-03,bexar,texas,66541,298,1847,3999
2452,2020-11-04,bexar,texas,66726,185,1662,4180
2453,2020-11-05,bexar,texas,66921,195,1467,4468
2454,2020-11-06,bexar,texas,67139,218,1249,5186
2455,2020-11-07,bexar,texas,67377,238,2428,5440
2456,2020-11-08,bexar,texas,67639,262,2415,6255
2457,2020-11-09,bexar,texas,68056,417,2192,6547
2458,2020-11-10,bexar,texas,68388,332,2152,7342
2459,2020-11-11,bexar,texas,68388,0,2518,8374
2460,2020-11-12,bexar,texas,68388,0,3001,8374
2461,2020-11-13,bexar,texas,68388,0,3937,8374
2462,2020-11-14,bexar,texas,69805,1417,3012,8618
2463,2020-11-15,bexar,texas,70054,249,3840,10015
2464,2020-11-16,bexar,texas,70248,194,4355,10938
2465,2020-11-17,bexar,texas,70540,292,5190,11098
2466,2020-11-18,bexar,texas,70906,366,5856,12231
2467,2020-11-19,bexar,texas,71389,483,5373,12508
2468,2020-11-20,bexar,texas,72325,936,4437,12888
2469,2020-11-21,bexar,texas,72817,492,5606,13090
2470,2020-11-22,bexar,texas,73894,1077,6175,
2471,2020-11-23,bexar,texas,74603,709,6583,
2472,2020-11-24,bexar,texas,75730,1127,5908,
2473,2020-11-25,bexar,texas,76762,1032,6375,
2474,2020-11-26,bexar,texas,76762,0,7135,
2475,2020-11-27,bexar,texas,76762,0,8451,
2476,2020-11-28,bexar,texas,78423,1661,7484,
2477,2020-11-29,bexar,texas,80069,1646,,
2478,2020-11-30,bexar,texas,81186,1117,,
2479,2020-12-01,bexar,texas,81638,452,,
2480,2020-12-02,bexar,texas,83137,1499,,
2481,2020-12-03,bexar,texas,83897,760,,
2482,2020-12-04,bexar,texas,85213,1316,,
2483,2020-12-05,bexar,texas,85907,694,,
